%-------
%  /data/instrument/database_active/output/station_average/mlo_av.csv
% From Archive Dated 16-Dec-2022 17:43:43
%
% Aspirated and Non-aspirated sample mean flask results for Station MLO
%
% Column 1 is the sample date in YYYY-MM-DD format. 
%
% Column 2 is the sample time in HH:MM format. 
%
% Column 3 is the date in decimal format. 
%
% Column 4 is a flag for identifying uncertainty in the reported sampling time.
%   All sampling date/times are nominally corrected to UTC. But in some cases
%   the relevant correction is uncertain due to incomplete information on the
%   original sample log sheets. In this case Column 8 gives the (assumed)
%   correction applied (in hours). The flag is otherwise set to "UTC" indicating
%   that the time is not uncertain.
%
% Column 5 is a 3-letter station identifier.
%
%
% Licor:  CO2 concentration (ppm) as measured on Licor; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Siemens: CO2 concentration (ppm) as measured on Siemens; corrected for
%     non-linearity and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 44/28: CO2 concentration (ppm) as calculated from reduced ratio 40/28
%     on ISOPRIME; corrected for primary drift and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% Interf:  delta O2/N2 from interferometer; corrected for CO2 interference
%     and primary drift
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 32/28; delta 32/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% 40/28: delta  40/28 (per meg) on ISOPRIME; corrected for primary drift
%     and interferences
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
% APO: Atmospheric potential oxygen calculated from Siemens CO2 and Interferometer O2 as
%        APO =O2 + (1.1/0.20946)*(CO2-350) 
% N:   - Number of flasks retained in the average
% SD: Standard deviation of retained points in reported average
%
%
%     Date,  Time, T-Decimal,Zone,Sta,   Licor, N,  SD, Siemens, N,  SD,   44/28, N,  SD,  Interf, N,  SD,   32/28, N,  SD,   40/28, N,  SD,     APO, N,  SD
%-------
2016-11-08, 19:53, 2016.8547, UTC,MLO,  403.15, 2,0.03,  403.16, 2,0.01,  403.12, 2,0.00, -603.18, 2,5.32, -595.87, 2,0.98,   16.15, 2,3.45, -324.00, 4,5.33
2016-11-15, 19:36, 2016.8738, UTC,MLO,  404.78, 2,0.13,  404.81, 2,0.12,  404.74, 2,0.21, -614.02, 2,4.43, -605.14, 2,0.69,   19.52, 2,2.45, -326.21, 4,4.55
2016-11-22, 19:38, 2016.8929, UTC,MLO,  403.62, 2,0.01,  403.63, 2,0.01,  403.61, 2,0.02, -601.69, 2,3.58, -596.94, 2,0.27,   23.42, 2,9.09, -320.05, 4,3.59
2016-11-30, 07:30, 2016.9134, UTC,MLO,  404.22, 2,0.20,  404.22, 2,0.14,  404.12, 2,0.13, -604.70, 2,6.97, -598.86, 2,1.06,   23.36, 2,3.10, -319.96, 4,7.11
2016-12-10, 06:41, 2016.9407, UTC,MLO,  404.06, 2,0.04,  404.06, 2,0.08,  404.01, 2,0.09, -609.61, 2,5.93, -603.42, 1,0.00,   17.52, 1,0.00, -325.73, 4,6.01
2016-12-14, 05:37, 2016.9515, UTC,MLO,  405.46, 2,0.06,  405.43, 2,0.13,  405.44, 2,0.06, -615.86, 2,6.20, -609.73, 1,0.00,   24.10, 1,0.00, -324.76, 4,6.33
2016-12-20, 19:33, 2016.9694, UTC,MLO,  404.65, 2,0.11,  404.71, 2,0.08,  404.66, 2,0.11, -608.15, 2,0.60, -598.75, 2,3.85,   35.08, 2,13.03, -320.84, 4,0.69
2017-01-07, 07:40, 2017.0173, UTC,MLO,  405.62, 2,0.02,  405.62, 2,0.01,  405.57, 2,0.06, -612.68, 2,4.14, -604.62, 2,0.28,   59.51, 2,1.34, -320.59, 4,4.15
2017-01-11, 19:33, 2017.0296, UTC,MLO,  406.64, 2,0.05,  406.63, 2,0.02,  406.57, 2,0.04, -623.56, 2,8.29, -613.88, 2,3.64,   31.10, 2,3.73, -326.13, 4,8.32
2017-01-19, 05:34, 2017.0500, UTC,MLO,  406.01, 1,0.00,  406.18, 1,0.00,  405.97, 1,0.00, -633.00, 1,0.00, -618.15, 1,0.00,   12.75, 1,0.00, -337.97, 2,0.00
2017-01-25, 19:53, 2017.0680, UTC,MLO,  408.60, 2,0.03,  408.62, 2,0.01,  408.57, 2,0.01, -654.84, 2,2.69, -645.02, 2,2.14,   23.25, 2,9.59, -346.99, 4,2.70
2017-02-01, 19:44, 2017.0872, UTC,MLO,  406.42, 2,0.20,  406.40, 2,0.20,  406.37, 2,0.18, -632.55, 2,3.17, -622.94, 2,3.26,   21.84, 2,0.63, -336.36, 4,3.37
2017-02-09, 06:03, 2017.1075, UTC,MLO,  405.72, 2,0.01,  405.75, 2,0.08,  405.69, 2,0.03, -618.65, 1,0.00, -616.88, 2,4.93,   24.82, 2,6.51, -325.85, 3,0.08
2017-02-17, 06:13, 2017.1295, UTC,MLO,  405.93, 2,0.18,  405.99, 2,0.11,  405.88, 2,0.19, -625.86, 2,2.93, -616.48, 2,0.40,   22.18, 2,13.69, -331.85, 4,3.03
2017-02-23, 20:30, 2017.1475, UTC,MLO,  407.48, 2,0.19,  407.58, 2,0.04,  407.46, 2,0.20, -642.39, 2,3.33, -632.98, 2,3.37,   27.31, 2,6.82, -340.01, 4,3.37
2017-02-28, 20:03, 2017.1612, UTC,MLO,  407.87, 2,0.12,  407.95, 2,0.00,  407.83, 2,0.14, -641.43, 1,0.00, -634.71, 2,1.76,   27.70, 2,10.01, -337.10, 3,0.00
2017-03-07, 19:27, 2017.1803, UTC,MLO,  406.81, 2,0.20,  406.84, 2,0.16,  406.77, 2,0.22, -634.14, 2,0.59, -621.64, 2,0.28,   29.89, 2,4.41, -335.64, 4,0.74
2017-03-14, 19:45, 2017.1995, UTC,MLO,  407.02, 1,0.00,  407.26, 2,0.02,  407.12, 2,0.18, -636.42, 2,4.82, -629.51, 1,0.00,   26.93, 2,13.84, -335.69, 4,4.84
2017-03-21, 19:28, 2017.2187, UTC,MLO,  406.69, 2,0.01,  406.87, 2,0.01,  406.65, 2,0.01, -630.74, 2,1.05, -623.08, 2,1.84,   21.45, 2,16.90, -332.10, 4,1.06
2017-03-28, 21:51, 2017.2381, UTC,MLO,  408.01, 2,0.26,  408.11, 2,0.13,  407.98, 2,0.28, -638.20, 2,5.84, -631.57, 2,4.70,   51.57, 2,10.25, -333.03, 4,5.97
2017-04-04, 19:02, 2017.2570, UTC,MLO,  408.31, 2,0.16,  408.42, 2,0.08,  408.25, 2,0.14, -641.94, 2,1.22, -632.78, 2,1.85,   24.27, 2,7.93, -335.17, 4,1.29
2017-04-12, 07:35, 2017.2776, UTC,MLO,  408.40, 2,0.00,  408.55, 2,0.11,  408.35, 2,0.04, -649.16, 2,7.45, -634.06, 2,5.44,   38.90, 2,1.27, -341.71, 4,7.55
2017-04-19, 07:52, 2017.2968, UTC,MLO,  410.69, 2,0.16,  410.89, 2,0.01,  410.63, 2,0.13, -668.64, 2,8.92, -661.23, 2,6.27,   33.53, 2,12.01, -348.88, 4,8.93
2017-04-25, 19:58, 2017.3146, UTC,MLO,  409.03, 2,0.25,  409.12, 2,0.18,  408.96, 2,0.25, -640.30, 2,0.91, -633.21, 2,4.01,   26.21, 2,5.32, -329.79, 4,1.09
2017-05-02, 19:33, 2017.3337, UTC,MLO,  408.74, 2,0.12,  408.88, 2,0.00,  408.66, 2,0.13, -638.75, 2,3.54, -630.43, 2,3.75,   30.90, 2,0.85, -329.54, 4,3.54
2017-05-09, 19:21, 2017.3529, UTC,MLO,  409.50, 2,0.13,  409.69, 2,0.07,  409.40, 2,0.16, -652.38, 2,5.63, -640.49, 2,2.13,   23.18, 2,14.31, -338.91, 4,5.70
2017-05-16, 19:26, 2017.3721, UTC,MLO,  410.00, 2,0.15,  410.17, 2,0.04,  409.92, 2,0.17, -651.41, 2,3.50, -642.40, 2,2.64,   29.73, 2,8.15, -335.40, 4,3.54
2017-05-23, 19:35, 2017.3913, UTC,MLO,  410.06, 2,0.02,  410.19, 2,0.15,  409.95, 2,0.01, -656.02, 2,4.59, -646.61, 2,0.42,   16.11, 2,8.99, -339.90, 4,4.74
2017-05-30, 21:50, 2017.4107, UTC,MLO,  408.34, 2,0.21,  408.48, 2,0.06,  408.28, 2,0.21, -638.49, 2,0.82, -626.51, 2,0.68,   48.55, 2,3.63, -331.40, 4,0.88
2017-06-06, 19:05, 2017.4296, UTC,MLO,  409.77, 2,0.18,  409.93, 2,0.04,  409.70, 2,0.13, -648.59, 2,2.00, -639.53, 2,0.66,   27.17, 2,1.39, -333.86, 4,2.04
2017-06-13, 19:27, 2017.4488, UTC,MLO,  409.53, 2,0.22,  409.69, 2,0.04,  409.44, 2,0.18, -645.14, 2,3.26, -635.99, 2,3.51,   26.52, 2,2.47, -331.68, 4,3.30
2017-06-20, 19:26, 2017.4680, UTC,MLO,  408.21, 2,0.30,  408.18, 2,0.20,  408.14, 2,0.26, -625.55, 2,0.59, -618.43, 2,3.22,   49.81, 2,2.94, -320.01, 4,0.79
2017-06-27, 20:21, 2017.4873, UTC,MLO,  408.38, 2,0.01,  408.47, 2,0.07,  408.27, 2,0.01, -636.55, 2,4.57, -627.88, 2,3.66,   27.08, 2,15.16, -329.49, 4,4.64
2017-07-05, 19:35, 2017.5091, UTC,MLO,  407.25, 2,0.16,  407.35, 2,0.25,  407.17, 2,0.10, -633.32, 2,1.70, -625.30, 2,0.74,   21.71, 2,10.18, -332.17, 4,1.94
2017-07-13, 19:41, 2017.5310, UTC,MLO,  406.90, 2,0.11,  406.98, 2,0.22,  406.83, 2,0.05, -625.73, 2,1.77, -615.89, 2,3.62,   29.34, 2,7.73, -326.52, 4,1.99
2017-07-18, 19:16, 2017.5447, UTC,MLO,  406.51, 2,0.10,  406.58, 2,0.01,  406.46, 2,0.10, -619.83, 2,2.50, -612.18, 2,1.94,   35.38, 2,5.13, -322.66, 4,2.50
2017-07-26, 07:41, 2017.5653, UTC,MLO,  406.78, 2,0.10,  406.87, 2,0.10,  406.74, 2,0.05, -625.01, 2,1.62, -612.15, 2,0.97,   32.87, 2,11.37, -326.36, 4,1.72
2017-08-01, 19:19, 2017.5830, UTC,MLO,  405.90, 2,0.07,  405.97, 2,0.05,  405.88, 2,0.01, -619.49, 2,0.71, -611.67, 2,3.49,   34.68, 2,3.48, -325.58, 4,0.76
2017-08-08, 19:36, 2017.6022, UTC,MLO,  405.39, 2,0.04,  405.43, 2,0.03,  405.32, 2,0.03, -617.40, 2,1.68, -609.23, 2,1.95,   33.05, 2,6.30, -326.31, 4,1.70
2017-08-15, 19:26, 2017.6214, UTC,MLO,  405.38, 2,0.01,  405.39, 2,0.04,  405.31, 2,0.06, -614.34, 2,10.37, -607.18, 2,5.68,   41.60, 2,6.93, -323.43, 4,10.40
2017-08-22, 19:23, 2017.6406, UTC,MLO,  404.11, 2,0.15,  404.16, 2,0.15,  404.05, 2,0.11, -608.38, 2,6.44, -599.03, 2,1.59,   37.34, 2,4.37, -323.93, 4,6.59
2017-08-29, 20:00, 2017.6598, UTC,MLO,  404.15, 2,0.08,  404.18, 2,0.06,  404.07, 2,0.07, -610.45, 2,2.16, -604.34, 2,2.36,   36.09, 2,4.65, -325.92, 4,2.22
2017-09-05, 21:33, 2017.6792, UTC,MLO,  402.57, 2,0.02,  402.62, 2,0.04,  402.51, 2,0.05, -600.17, 2,3.62, -589.93, 2,0.11,   39.62, 2,11.11, -323.86, 4,3.66
2017-09-12, 19:07, 2017.6981, UTC,MLO,  403.33, 2,0.11,  403.38, 2,0.09,  403.29, 2,0.11, -604.43, 2,2.01, -597.38, 2,4.43,   41.52, 2,19.58, -324.07, 4,2.10
2017-09-26, 20:08, 2017.7365, UTC,MLO,  402.25, 2,0.08,  402.28, 2,0.02,  402.22, 2,0.01, -597.99, 2,0.41, -591.54, 2,0.97,   35.88, 2,3.15, -323.41, 4,0.43
2017-10-03, 19:16, 2017.7556, UTC,MLO,  402.65, 2,0.01,  402.67, 2,0.01,  402.60, 2,0.03, -604.01, 2,5.87, -595.35, 2,2.66,   31.23, 2,7.80, -327.41, 4,5.88
2017-10-10, 21:25, 2017.7750, UTC,MLO,  403.25, 2,0.07,  403.24, 2,0.02,  403.20, 2,0.01, -603.57, 1,0.00, -595.73, 2,0.81,   29.99, 2,1.24, -324.00, 3,0.02
2017-10-24, 19:20, 2017.8132, UTC,MLO,  404.15, 1,0.00,  404.22, 1,0.00,  404.14, 1,0.00, -624.37, 1,0.00, -611.80, 1,0.00,   24.40, 1,0.00, -339.63, 2,0.00
2017-10-31, 19:20, 2017.8323, UTC,MLO,  404.35, 2,0.06,  404.34, 2,0.06,  404.28, 2,0.04, -618.85, 2,1.20, -611.66, 2,1.08,   26.09, 2,6.65, -333.47, 4,1.25
2017-11-07, 19:16, 2017.8515, UTC,MLO,  403.83, 2,0.17,  403.90, 2,0.13,  403.80, 2,0.10, -613.67, 2,8.24, -604.72, 2,2.11,   30.34, 2,2.02, -330.59, 4,8.37
2017-11-14, 21:16, 2017.8709, UTC,MLO,  404.64, 2,0.01,  404.68, 2,0.04,  404.61, 2,0.04, -621.01, 2,9.38, -613.45, 1,0.00,   23.55, 2,0.90, -333.85, 4,9.42
2017-11-22, 05:14, 2017.8910, UTC,MLO,  405.81, 2,0.02,  405.87, 2,0.08,  405.77, 2,0.05, -625.37, 3,1.03,     NaN, 0,0.00,   31.36, 3,8.18, -331.97, 5,1.12
2017-11-29, 07:54, 2017.9105, UTC,MLO,  406.55, 2,0.06,  406.55, 2,0.04,  406.56, 2,0.06, -632.40, 2,1.81, -617.05, 1,0.00,   39.17, 1,0.00, -335.42, 4,1.85
2017-12-05, 19:28, 2017.9282, UTC,MLO,  407.26, 2,0.01,  407.26, 2,0.04,  407.21, 2,0.01, -634.22, 2,0.16, -626.46, 2,0.58,   29.79, 2,6.90, -333.51, 4,0.20
2017-12-19, 19:22, 2017.9666, UTC,MLO,  406.19, 2,0.01,  406.19, 2,0.04,  406.13, 2,0.04, -630.96, 2,0.02, -623.13, 2,1.05,   21.30, 2,5.95, -335.87, 4,0.06
2017-12-26, 21:08, 2017.9860, UTC,MLO,  406.86, 2,0.00,  406.84, 2,0.03,  406.78, 2,0.01, -641.07, 2,0.91, -628.62, 2,0.14,   30.38, 2,11.20, -342.56, 4,0.94
2018-01-02, 14:50, 2018.0044, UTC,MLO,  407.14, 2,0.13,  407.16, 2,0.14,  407.10, 2,0.12, -649.20, 2,5.73, -632.55, 2,1.46,   30.77, 2,12.80, -349.02, 4,5.88
2018-01-09, 19:24, 2018.0241, UTC,MLO,  409.20, 1,0.00,  409.21, 1,0.00,  409.16, 1,0.00, -663.27, 1,0.00, -653.89, 1,0.00,   14.31, 1,0.00, -352.32, 2,0.00
2018-01-17, 20:11, 2018.0461, UTC,MLO,  407.73, 2,0.12,  407.76, 2,0.11,  407.68, 2,0.11, -643.06, 2,0.06, -635.85, 2,1.58,   24.38, 2,1.61, -339.70, 4,0.17
2018-01-24, 05:30, 2018.0636, UTC,MLO,  408.47, 2,0.11,  408.49, 2,0.13,  408.42, 2,0.08, -658.10, 2,3.83, -645.60, 2,0.95,   16.86, 2,6.31, -350.93, 4,3.96
2018-01-30, 19:22, 2018.0817, UTC,MLO,  408.83, 2,0.10,  408.86, 2,0.13,  408.77, 2,0.10, -662.45, 2,2.50, -647.97, 2,2.58,   17.90, 2,5.01, -353.34, 4,2.63
2018-02-06, 19:20, 2018.1008, UTC,MLO,  408.14, 2,0.03,  408.17, 2,0.00,  408.09, 2,0.01, -641.67, 2,3.58, -630.70, 2,3.71,   62.02, 2,6.51, -336.18, 4,3.58
2018-02-13, 19:18, 2018.1200, UTC,MLO,  408.12, 2,0.13,  408.16, 2,0.16,  408.09, 2,0.10, -650.47, 2,0.45, -637.46, 2,0.98,   38.44, 2,5.18, -345.01, 4,0.62
2018-02-22, 21:04, 2018.1449, UTC,MLO,  408.19, 2,0.11,  408.21, 2,0.11,  408.15, 2,0.08, -653.22, 2,4.36, -640.81, 2,0.20,   36.89, 2,12.26, -347.53, 4,4.48
2018-02-27, 19:21, 2018.1584, UTC,MLO,  409.01, 2,0.15,  409.05, 2,0.13,  408.94, 2,0.15, -658.01, 2,1.90, -648.01, 2,2.84,   30.80, 2,4.24, -347.88, 4,2.04
2018-03-06, 19:21, 2018.1776, UTC,MLO,  409.32, 2,0.01,  409.38, 2,0.05,  409.26, 2,0.04, -657.01, 2,4.55, -650.15, 2,4.63,   21.82, 2,2.75, -345.20, 4,4.60
2018-03-13, 19:21, 2018.1967, UTC,MLO,  408.87, 2,0.10,  408.88, 2,0.08,  408.81, 2,0.08, -652.62, 2,8.10, -645.75, 2,1.34,   21.19, 2,7.59, -343.44, 4,8.17
2018-03-20, 19:31, 2018.2159, UTC,MLO,  409.15, 2,0.03,  409.19, 2,0.01,  409.07, 2,0.06, -652.28, 2,1.74, -645.59, 2,2.06,   20.98, 2,4.62, -341.44, 4,1.75
2018-03-27, 19:22, 2018.2351, UTC,MLO,  410.89, 2,0.28,  410.91, 2,0.25,  410.83, 2,0.25, -679.12, 2,8.86, -661.31, 2,3.41,   24.45, 2,4.01, -359.21, 4,9.11
2018-04-03, 19:21, 2018.2543, UTC,MLO,  409.19, 2,0.04,  409.24, 2,0.00,  409.10, 2,0.06, -653.09, 2,0.54, -645.14, 2,1.76,   28.35, 2,4.31, -341.99, 4,0.54
2018-04-10, 20:28, 2018.2736, UTC,MLO,  410.84, 2,0.33,  410.87, 2,0.32,     NaN, 0,0.00, -672.07, 2,3.34, -659.59, 2,1.30,   30.43, 2,2.98, -352.43, 4,3.66
2018-04-17, 19:20, 2018.2926, UTC,MLO,  410.31, 2,0.06,  410.31, 2,0.02,  410.24, 2,0.08, -660.58, 2,8.25, -652.85, 2,1.27,   26.84, 2,3.90, -343.88, 4,8.27
2018-05-09, 19:37, 2018.3529, UTC,MLO,  411.89, 2,0.01,  411.93, 2,0.06,  411.83, 2,0.05, -671.82, 2,3.24, -657.65, 2,2.40,   33.01, 2,22.25, -346.61, 4,3.30
2018-05-15, 19:20, 2018.3693, UTC,MLO,  412.36, 2,0.02,  412.36, 2,0.00,  412.27, 2,0.02, -680.60, 2,4.31, -670.18, 2,1.18,   34.91, 2,2.86, -353.11, 4,4.31
2018-05-24, 19:17, 2018.3940, UTC,MLO,  411.38, 2,0.08,  411.38, 2,0.08,  411.31, 2,0.06, -663.70, 2,0.70, -655.70, 2,0.89,   35.95, 2,11.34, -341.38, 4,0.78
2018-06-01, 19:37, 2018.4159, UTC,MLO,  412.01, 2,0.21,  412.06, 2,0.21,  411.94, 2,0.21, -673.25, 2,1.04, -662.14, 2,2.11,   24.62, 2,3.03, -347.37, 4,1.24
2018-06-06, 19:21, 2018.4296, UTC,MLO,  411.00, 2,0.03,  411.04, 2,0.04,  410.94, 2,0.04, -666.65, 2,1.61, -661.97, 2,0.36,   24.11, 2,3.22, -346.09, 4,1.65
2018-06-13, 19:45, 2018.4488, UTC,MLO,  411.40, 2,0.21,  411.38, 2,0.21,  411.32, 2,0.23, -665.12, 2,3.67, -656.41, 2,3.42,   32.66, 2,1.73, -342.76, 4,3.87
2018-06-18, 19:06, 2018.4625, UTC,MLO,  409.55, 2,0.06,  409.56, 2,0.06,  409.48, 2,0.07, -654.98, 2,2.16, -645.62, 2,1.68,   21.83, 2,1.36, -342.22, 4,2.22
2018-06-26, 19:12, 2018.4844, UTC,MLO,  410.23, 2,0.08,  410.22, 2,0.03,  410.16, 2,0.06, -660.76, 2,0.06, -651.00, 2,1.34,   19.70, 2,3.56, -344.51, 4,0.09
2018-07-03, 19:26, 2018.5036, UTC,MLO,  410.08, 2,0.13,  410.06, 2,0.08,  409.98, 2,0.13, -655.24, 2,0.04, -646.53, 2,5.85,   28.66, 2,3.90, -339.80, 4,0.11
2018-07-10, 19:40, 2018.5228, UTC,MLO,  409.00, 2,0.00,  409.00, 2,0.01,  408.91, 2,0.02, -652.92, 2,4.78, -640.58, 2,0.21,   27.57, 2,0.37, -343.05, 4,4.79
2018-07-18, 06:53, 2018.5433, UTC,MLO,  409.02, 2,0.04,  409.01, 2,0.04,  408.92, 2,0.01, -650.70, 2,2.45, -639.71, 2,2.59,   38.89, 2,4.44, -340.80, 4,2.49
2018-07-24, 19:19, 2018.5611, UTC,MLO,  408.64, 2,0.16,  408.62, 2,0.07,  408.59, 2,0.14, -646.74, 2,7.11, -636.36, 2,0.91,   31.58, 2,0.10, -338.89, 4,7.18
2018-08-02, 18:54, 2018.5857, UTC,MLO,  407.59, 2,0.05,  407.61, 2,0.02,  407.55, 2,0.04, -644.40, 2,1.74, -632.88, 2,4.36,   39.70, 2,4.70, -341.88, 4,1.76
2018-08-07, 19:12, 2018.5995, UTC,MLO,  407.60, 2,0.08,  407.60, 2,0.02,  407.56, 2,0.10, -637.77, 2,1.13, -631.85, 2,4.62,   34.48, 2,1.12, -335.30, 4,1.15
2018-08-14, 19:17, 2018.6186, UTC,MLO,  407.21, 2,0.05,  407.23, 2,0.01,  407.11, 2,0.02, -641.72, 2,2.18, -630.52, 2,2.64,   38.23, 2,10.90, -341.20, 4,2.18
2018-08-21, 19:52, 2018.6379, UTC,MLO,  407.21, 2,0.03,  407.25, 2,0.06,  407.15, 2,0.04, -639.59, 2,4.65, -632.22, 2,3.05,   37.15, 2,0.79, -338.96, 4,4.72
2018-08-28, 19:13, 2018.6570, UTC,MLO,  406.55, 2,0.10,  406.61, 2,0.10,  406.47, 2,0.11, -640.33, 2,7.05, -628.57, 2,3.16,   37.03, 2,6.65, -343.03, 4,7.15
2018-09-06, 05:18, 2018.6801, UTC,MLO,  406.00, 2,0.05,  406.04, 2,0.02,  405.93, 2,0.06, -638.57, 2,2.14, -626.79, 2,1.04,   28.95, 2,0.98, -344.24, 4,2.16
2018-09-12, 19:21, 2018.6981, UTC,MLO,  405.08, 2,0.08,  405.11, 2,0.03,  404.99, 2,0.04, -626.93, 2,4.45, -617.88, 2,0.91,   34.20, 2,6.76, -337.52, 4,4.48
2018-09-19, 05:56, 2018.7157, UTC,MLO,  405.51, 2,0.11,  405.51, 2,0.05,  405.46, 2,0.10, -632.55, 2,2.89, -619.98, 2,2.60,   38.33, 2,3.23, -341.00, 4,2.94
2018-09-25, 19:54, 2018.7338, UTC,MLO,  405.31, 2,0.03,  405.33, 2,0.06,  405.25, 2,0.01, -640.96, 2,7.33, -627.18, 2,3.17,   20.82, 2,11.62, -350.39, 4,7.39
2018-10-02, 19:20, 2018.7529, UTC,MLO,  405.36, 2,0.01,  405.34, 2,0.03,  405.32, 2,0.01, -635.53, 2,9.19, -625.80, 2,2.31,   26.80, 2,0.99, -344.91, 4,9.21
2018-10-09, 19:20, 2018.7721, UTC,MLO,  405.74, 2,0.16,  405.74, 2,0.14,  405.68, 2,0.14, -639.20, 2,0.11, -627.07, 2,1.95,   20.51, 2,2.47, -346.48, 4,0.25
2018-10-16, 19:20, 2018.7912, UTC,MLO,  406.09, 2,0.04,  406.09, 2,0.01,  406.06, 2,0.01, -640.33, 2,0.45, -631.47, 2,1.41,   24.52, 2,0.80, -345.77, 4,0.47
2018-10-30, 19:24, 2018.8296, UTC,MLO,  406.83, 2,0.03,  406.83, 2,0.06,  406.78, 2,0.04, -637.79, 2,1.05, -633.52, 2,1.01,   22.82, 2,2.50, -339.34, 4,1.10
2018-11-15, 19:38, 2018.8735, UTC,MLO,  409.69, 2,0.01,  409.61, 2,0.08,  409.65, 2,0.01, -658.08, 2,5.08, -652.34, 2,0.84,   25.38, 2,0.13, -345.03, 4,5.16
2018-11-20, 19:30, 2018.8872, UTC,MLO,  408.17, 2,0.05,  408.15, 2,0.03,  408.13, 2,0.06, -654.70, 2,2.56, -642.39, 2,2.55,   28.34, 2,1.39, -349.32, 4,2.59
2018-11-27, 19:23, 2018.9063, UTC,MLO,  408.52, 2,0.02,  408.52, 2,0.08,  408.49, 2,0.04, -657.73, 2,5.91, -647.10, 2,1.27,   25.74, 2,0.28, -350.41, 4,6.00
2018-12-04, 19:16, 2018.9255, UTC,MLO,  408.64, 2,0.13,  408.61, 2,0.02,  408.60, 2,0.10, -659.47, 2,7.01, -646.66, 2,0.39,   33.63, 2,3.71, -351.70, 4,7.04
2018-12-11, 19:28, 2018.9447, UTC,MLO,  409.47, 2,0.00,  409.46, 2,0.04,  409.43, 2,0.01, -667.43, 2,0.24, -652.75, 2,0.39,   26.77, 2,7.20, -355.17, 4,0.28
2018-12-18, 19:19, 2018.9638, UTC,MLO,  409.06, 2,0.11,  409.04, 2,0.06,  409.01, 2,0.11, -665.78, 2,2.93, -650.78, 2,1.93,   29.30, 1,0.00, -355.73, 4,2.98
2018-12-28, 22:50, 2018.9916, UTC,MLO,     NaN, 0,0.00,     NaN, 0,0.00,     NaN, 0,0.00, -1081.76, 1,0.00, -1050.42, 1,0.00,  587.70, 1,0.00,     NaN, 1,0.00
2019-01-03, 20:55, 2019.0079, UTC,MLO,  409.70, 2,0.05,  409.69, 2,0.02,  409.63, 2,0.01, -668.91, 2,4.65, -658.51, 2,1.53,   25.24, 2,4.79, -355.47, 4,4.67
2019-01-08, 19:22, 2019.0214, UTC,MLO,  410.96, 2,0.08,  410.96, 2,0.07,  410.94, 2,0.11, -677.61, 2,3.39, -668.81, 2,0.93,   28.64, 2,3.11, -357.47, 4,3.46
2019-01-15, 19:35, 2019.0406, UTC,MLO,  409.49, 2,0.04,  409.49, 2,0.06,  409.44, 2,0.04, -658.08, 2,2.81, -651.62, 2,1.08,   30.30, 2,10.13, -345.69, 4,2.88
2019-01-22, 21:40, 2019.0600, UTC,MLO,     NaN, 0,0.00,  411.78, 2,0.28,     NaN, 0,0.00, -689.04, 2,0.79, -677.45, 2,3.94,   23.84, 2,9.98, -364.60, 4,1.07
2019-01-29, 19:38, 2019.0790, UTC,MLO,  411.12, 2,0.06,  411.07, 2,0.04,  411.10, 2,0.00, -686.57, 2,1.54, -677.64, 2,0.38,   16.00, 2,5.12, -365.85, 4,1.58
2019-02-05, 19:30, 2019.0981, UTC,MLO,  411.09, 2,0.20,  411.09, 2,0.13,  411.12, 2,0.26, -678.75, 2,0.46, -666.57, 1,0.00,   22.70, 2,4.29, -357.96, 4,0.59
2019-02-12, 20:00, 2019.1174, UTC,MLO,  412.04, 2,0.03,  412.06, 2,0.05,  412.05, 2,0.04, -691.76, 2,6.19, -678.79, 2,0.73,   28.01, 2,0.64, -365.82, 4,6.24
2019-02-21, 19:34, 2019.1420, UTC,MLO,  411.37, 2,0.16,  411.38, 2,0.08,  411.33, 2,0.14, -681.93, 2,10.97, -675.00, 1,0.00,   22.63, 2,7.64, -359.59, 4,11.05
2019-02-26, 19:30, 2019.1557, UTC,MLO,  412.19, 2,0.08,  412.22, 2,0.08,  412.17, 2,0.07, -693.66, 2,5.12, -686.66, 2,1.29,   14.48, 2,4.84, -366.91, 4,5.20
2019-03-09, 06:02, 2019.1843, UTC,MLO,  411.72, 2,0.00,  411.74, 2,0.02,  411.67, 2,0.00, -685.73, 2,9.82, -673.04, 2,2.78,   29.89, 2,0.81, -361.53, 4,9.84
2019-03-12, 19:30, 2019.1940, UTC,MLO,  412.22, 2,0.01,  412.26, 2,0.01,  412.21, 2,0.02, -694.73, 2,2.88, -680.46, 2,3.80,   29.59, 2,3.37, -367.77, 4,2.90
2019-03-19, 21:25, 2019.2134, UTC,MLO,  413.39, 2,0.08,  413.42, 2,0.08,  413.35, 2,0.08, -705.01, 2,1.05, -690.09, 1,0.00,   25.37, 2,1.51, -371.96, 4,1.14
